admin_level_2_id,admin_level_2_name,admin_level_1_id,country_id
ADM2_CUB_CAMAGUEY_SIBANICU,Sibanicú,ADM1_CUB_CAMAGUEY,CT_CUB
ADM2_CUB_CAMAGUEY_SIERRA_DE_CUBITAS,Sierra de Cubitas,ADM1_CUB_CAMAGUEY,CT_CUB
ADM2_CUB_CAMAGUEY_VERTIENTES,Vertientes,ADM1_CUB_CAMAGUEY,CT_CUB
ADM2_CUB_CIEGO_DE_AVILA_BARAGUA,Baraguá,ADM1_CUB_CIEGO_DE_AVILA,CT_CUB
ADM2_CUB_CIEGO_DE_AVILA_BOLIVIA,Bolivia,ADM1_CUB_CIEGO_DE_AVILA,CT_CUB
ADM2_CUB_CIEGO_DE_AVILA_CHAMBAS,Chambas,ADM1_CUB_CIEGO_DE_AVILA,CT_CUB
ADM2_CUB_CIEGO_DE_AVILA_CIEGO_DE_AVILA,Ciego de Ávila,ADM1_CUB_CIEGO_DE_AVILA,CT_CUB
ADM2_CUB_CIEGO_DE_AVILA_CIRO_REDONDO,Ciro Redondo,ADM1_CUB_CIEGO_DE_AVILA,CT_CUB
ADM2_CUB_CIEGO_DE_AVILA_FLORENCIA,Florencia,ADM1_CUB_CIEGO_DE_AVILA,CT_CUB
ADM2_CUB_CIEGO_DE_AVILA_MAJAGUA,Majagua,ADM1_CUB_CIEGO_DE_AVILA,CT_CUB
ADM2_CUB_CIEGO_DE_AVILA_MORON,Morón,ADM1_CUB_CIEGO_DE_AVILA,CT_CUB
ADM2_CUB_CIEGO_DE_AVILA_PRIMERO_DE_ENERO,Primero de Enero,ADM1_CUB_CIEGO_DE_AVILA,CT_CUB
ADM2_CUB_CIEGO_DE_AVILA_VENEZUELA,Venezuela,ADM1_CUB_CIEGO_DE_AVILA,CT_CUB
ADM2_CUB_CIENFUEGOS_ABREUS,Abreus,ADM1_CUB_CIENFUEGOS,CT_CUB
ADM2_CUB_CIENFUEGOS_AGUADA_DE_PASAJEROS,Aguada de Pasajeros,ADM1_CUB_CIENFUEGOS,CT_CUB
ADM2_CUB_CIENFUEGOS_CIENFUEGOS,Cienfuegos,ADM1_CUB_CIENFUEGOS,CT_CUB
ADM2_CUB_CIENFUEGOS_CRUCES,Cruces,ADM1_CUB_CIENFUEGOS,CT_CUB
ADM2_CUB_CIENFUEGOS_CUMANAYAGUA,Cumanayagua,ADM1_CUB_CIENFUEGOS,CT_CUB
ADM2_CUB_CIENFUEGOS_LAJAS,Lajas,ADM1_CUB_CIENFUEGOS,CT_CUB
ADM2_CUB_CIENFUEGOS_PALMIRA,Palmira,ADM1_CUB_CIENFUEGOS,CT_CUB
ADM2_CUB_CIENFUEGOS_RODAS,Rodas,ADM1_CUB_CIENFUEGOS,CT_CUB
ADM2_CUB_GRANMA_BARTOLOME_MASO,Bartolomé Masó,ADM1_CUB_GRANMA,CT_CUB
ADM2_CUB_GRANMA_BAYAMO,Bayamo,ADM1_CUB_GRANMA,CT_CUB
ADM2_CUB_GRANMA_BUEY_ARRIBA,Buey Arriba,ADM1_CUB_GRANMA,CT_CUB
ADM2_CUB_GRANMA_CAMPECHUELA,Campechuela,ADM1_CUB_GRANMA,CT_CUB
ADM2_CUB_GRANMA_CAUTO_CRISTO,Cauto Cristo,ADM1_CUB_GRANMA,CT_CUB
ADM2_CUB_GRANMA_GUISA,Guisa,ADM1_CUB_GRANMA,CT_CUB
ADM2_CUB_GRANMA_JIGUANI,Jiguaní,ADM1_CUB_GRANMA,CT_CUB
ADM2_CUB_GRANMA_MANZANILLO,Manzanillo,ADM1_CUB_GRANMA,CT_CUB
ADM2_CUB_GRANMA_MEDIA_LUNA,Media Luna,ADM1_CUB_GRANMA,CT_CUB
ADM2_CUB_GRANMA_NIQUERO,Niquero,ADM1_CUB_GRANMA,CT_CUB
ADM2_CUB_GRANMA_PILON,Pilón,ADM1_CUB_GRANMA,CT_CUB
ADM2_CUB_GRANMA_RIO_CAUTO,Río Cauto,ADM1_CUB_GRANMA,CT_CUB
ADM2_CUB_GRANMA_YARA,Yara,ADM1_CUB_GRANMA,CT_CUB
ADM2_CUB_GUANTANAMO_BARACOA,Baracoa,ADM1_CUB_GUANTANAMO,CT_CUB
ADM2_CUB_GUANTANAMO_CAIMANERA,Caimanera,ADM1_CUB_GUANTANAMO,CT_CUB
ADM2_CUB_GUANTANAMO_EL_SALVADOR,El Salvador,ADM1_CUB_GUANTANAMO,CT_CUB
ADM2_CUB_GUANTANAMO_GUANTANAMO,Guantánamo,ADM1_CUB_GUANTANAMO,CT_CUB
ADM2_CUB_GUANTANAMO_IMIAS,Imías,ADM1_CUB_GUANTANAMO,CT_CUB
ADM2_CUB_GUANTANAMO_MAISI,Maisí,ADM1_CUB_GUANTANAMO,CT_CUB
ADM2_CUB_GUANTANAMO_MANUEL_TAMES,Manuel Tames,ADM1_CUB_GUANTANAMO,CT_CUB
ADM2_CUB_GUANTANAMO_NICETO_PEREZ,Niceto Pérez,ADM1_CUB_GUANTANAMO,CT_CUB
ADM2_CUB_GUANTANAMO_SAN_ANTONIO_DEL_SUR,San Antonio del Sur,ADM1_CUB_GUANTANAMO,CT_CUB
ADM2_CUB_GUANTANAMO_YATERAS,Yateras,ADM1_CUB_GUANTANAMO,CT_CUB
ADM2_CUB_HOLGUIN_ANTILLA,Antilla,ADM1_CUB_HOLGUIN,CT_CUB
ADM2_CUB_HOLGUIN_BANES,Banes,ADM1_CUB_HOLGUIN,CT_CUB
ADM2_CUB_HOLGUIN_BAGUANOS,Báguanos,ADM1_CUB_HOLGUIN,CT_CUB
ADM2_CUB_HOLGUIN_CACOCUM,Cacocum,ADM1_CUB_HOLGUIN,CT_CUB
ADM2_CUB_HOLGUIN_CALIXTO_GARCIA,Calixto García,ADM1_CUB_HOLGUIN,CT_CUB
ADM2_CUB_HOLGUIN_CUETO,Cueto,ADM1_CUB_HOLGUIN,CT_CUB
ADM2_CUB_HOLGUIN_FRANK_PAIS,Frank País,ADM1_CUB_HOLGUIN,CT_CUB
ADM2_CUB_HOLGUIN_GIBARA,Gibara,ADM1_CUB_HOLGUIN,CT_CUB
ADM2_CUB_HOLGUIN_HOLGUIN,Holguín,ADM1_CUB_HOLGUIN,CT_CUB
ADM2_CUB_HOLGUIN_MAYARI,Mayarí,ADM1_CUB_HOLGUIN,CT_CUB
ADM2_CUB_HOLGUIN_MOA,Moa,ADM1_CUB_HOLGUIN,CT_CUB
ADM2_CUB_HOLGUIN_RAFAEL_FREYRE,Rafael Freyre,ADM1_CUB_HOLGUIN,CT_CUB
ADM2_CUB_HOLGUIN_SAGUA_DE_TANAMO,Sagua de Tánamo,ADM1_CUB_HOLGUIN,CT_CUB
ADM2_CUB_HOLGUIN_URBANO_NORIS,Urbano Noris,ADM1_CUB_HOLGUIN,CT_CUB
ADM2_CUB_LAS_TUNAS_AMANCIO,Amancio,ADM1_CUB_LAS_TUNAS,CT_CUB
ADM2_CUB_LAS_TUNAS_COLOMBIA,Colombia,ADM1_CUB_LAS_TUNAS,CT_CUB
ADM2_CUB_LAS_TUNAS_JESUS_MENENDEZ,Jesús Menéndez,ADM1_CUB_LAS_TUNAS,CT_CUB
ADM2_CUB_LAS_TUNAS_JOBABO,Jobabo,ADM1_CUB_LAS_TUNAS,CT_CUB
ADM2_CUB_LAS_TUNAS_LAS_TUNAS,Las Tunas,ADM1_CUB_LAS_TUNAS,CT_CUB
ADM2_CUB_LAS_TUNAS_MAJIBACOA,Majibacoa,ADM1_CUB_LAS_TUNAS,CT_CUB
ADM2_CUB_LAS_TUNAS_MANATI,Manatí,ADM1_CUB_LAS_TUNAS,CT_CUB
ADM2_CUB_LAS_TUNAS_PUERTO_PADRE,Puerto Padre,ADM1_CUB_LAS_TUNAS,CT_CUB
ADM2_CUB_LA_HABANA_ARROYO_NARANJO,Arroyo Naranjo,ADM1_CUB_LA_HABANA,CT_CUB
ADM2_CUB_LA_HABANA_BOYEROS,Boyeros,ADM1_CUB_LA_HABANA,CT_CUB
ADM2_CUB_LA_HABANA_CENTRO_HABANA,Centro Habana,ADM1_CUB_LA_HABANA,CT_CUB
ADM2_CUB_LA_HABANA_CERRO,Cerro,ADM1_CUB_LA_HABANA,CT_CUB
ADM2_CUB_LA_HABANA_COTORRO,Cotorro,ADM1_CUB_LA_HABANA,CT_CUB
ADM2_CUB_LA_HABANA_DIEZ_DE_OCTUBRE,Diez de Octubre,ADM1_CUB_LA_HABANA,CT_CUB
ADM2_CUB_LA_HABANA_GUANABACOA,Guanabacoa,ADM1_CUB_LA_HABANA,CT_CUB
ADM2_CUB_LA_HABANA_LA_HABANA_VIEJA,La Habana Vieja,ADM1_CUB_LA_HABANA,CT_CUB
ADM2_CUB_LA_HABANA_LA_HABANA_DEL_ESTE,La Habana del Este,ADM1_CUB_LA_HABANA,CT_CUB
ADM2_CUB_LA_HABANA_LA_LISA,La Lisa,ADM1_CUB_LA_HABANA,CT_CUB
ADM2_CUB_LA_HABANA_MARIANAO,Marianao,ADM1_CUB_LA_HABANA,CT_CUB
ADM2_CUB_LA_HABANA_PLAYA,Playa,ADM1_CUB_LA_HABANA,CT_CUB
ADM2_CUB_LA_HABANA_PLAZA_DE_LA_REVOLUCION,Plaza de la Revolución,ADM1_CUB_LA_HABANA,CT_CUB
ADM2_CUB_LA_HABANA_REGLA,Regla,ADM1_CUB_LA_HABANA,CT_CUB
ADM2_CUB_LA_HABANA_SAN_MIGUEL_DEL_PADRON,San Miguel del Padrón,ADM1_CUB_LA_HABANA,CT_CUB
ADM2_CUB_MATANZAS_CALIMETE,Calimete,ADM1_CUB_MATANZAS,CT_CUB
ADM2_CUB_MATANZAS_CIENAGA_DE_ZAPATA,Ciénaga de Zapata,ADM1_CUB_MATANZAS,CT_CUB
ADM2_CUB_MATANZAS_COLON,Colón,ADM1_CUB_MATANZAS,CT_CUB
ADM2_CUB_MATANZAS_CARDENAS,Cárdenas,ADM1_CUB_MATANZAS,CT_CUB
ADM2_CUB_MATANZAS_JAGUEY_GRANDE,Jagüey Grande,ADM1_CUB_MATANZAS,CT_CUB
ADM2_CUB_MATANZAS_JOVELLANOS,Jovellanos,ADM1_CUB_MATANZAS,CT_CUB
ADM2_CUB_MATANZAS_LIMONAR,Limonar,ADM1_CUB_MATANZAS,CT_CUB
ADM2_CUB_MATANZAS_LOS_ARABOS,Los Arabos,ADM1_CUB_MATANZAS,CT_CUB
ADM2_CUB_MATANZAS_MARTI,Martí,ADM1_CUB_MATANZAS,CT_CUB
ADM2_CUB_MATANZAS_MATANZAS,Matanzas,ADM1_CUB_MATANZAS,CT_CUB
ADM2_CUB_MATANZAS_PEDRO_BETANCOURT,Pedro Betancourt,ADM1_CUB_MATANZAS,CT_CUB
ADM2_CUB_MATANZAS_PERICO,Perico,ADM1_CUB_MATANZAS,CT_CUB
ADM2_CUB_MATANZAS_UNION_DE_REYES,Unión de Reyes,ADM1_CUB_MATANZAS,CT_CUB
ADM2_CUB_MAYABEQUE_BATABANO,Batabanó,ADM1_CUB_MAYABEQUE,CT_CUB
ADM2_CUB_MAYABEQUE_BEJUCAL,Bejucal,ADM1_CUB_MAYABEQUE,CT_CUB
ADM2_CUB_MAYABEQUE_GUINES,Güines,ADM1_CUB_MAYABEQUE,CT_CUB
ADM2_CUB_MAYABEQUE_JARUCO,Jaruco,ADM1_CUB_MAYABEQUE,CT_CUB
ADM2_CUB_MAYABEQUE_MADRUGA,Madruga,ADM1_CUB_MAYABEQUE,CT_CUB
ADM2_CUB_MAYABEQUE_MELENA_DEL_SUR,Melena del Sur,ADM1_CUB_MAYABEQUE,CT_CUB
ADM2_CUB_MAYABEQUE_NUEVA_PAZ,Nueva Paz,ADM1_CUB_MAYABEQUE,CT_CUB
ADM2_CUB_MAYABEQUE_QUIVICAN,Quivicán,ADM1_CUB_MAYABEQUE,CT_CUB
ADM2_CUB_MAYABEQUE_SAN_JOSE_DE_LAS_LAJAS,San José de las Lajas,ADM1_CUB_MAYABEQUE,CT_CUB
ADM2_CUB_MAYABEQUE_SAN_NICOLAS_DE_BARI,San Nicolás de Bari,ADM1_CUB_MAYABEQUE,CT_CUB
ADM2_CUB_MAYABEQUE_SANTA_CRUZ_DEL_NORTE,Santa Cruz del Norte,ADM1_CUB_MAYABEQUE,CT_CUB
ADM2_CUB_PINAR_DEL_RIO_CONSOLACION_DEL_SUR,Consolación del Sur,ADM1_CUB_PINAR_DEL_RIO,CT_CUB
ADM2_CUB_PINAR_DEL_RIO_GUANE,Guane,ADM1_CUB_PINAR_DEL_RIO,CT_CUB
ADM2_CUB_PINAR_DEL_RIO_LA_PALMA,La Palma,ADM1_CUB_PINAR_DEL_RIO,CT_CUB
ADM2_CUB_PINAR_DEL_RIO_LOS_PALACIOS,Los Palacios,ADM1_CUB_PINAR_DEL_RIO,CT_CUB
ADM2_CUB_PINAR_DEL_RIO_MANTUA,Mantua,ADM1_CUB_PINAR_DEL_RIO,CT_CUB
ADM2_CUB_PINAR_DEL_RIO_MINAS_DE_MATAHAMBRE,Minas de Matahambre,ADM1_CUB_PINAR_DEL_RIO,CT_CUB
ADM2_CUB_PINAR_DEL_RIO_PINAR_DEL_RIO,Pinar del Río,ADM1_CUB_PINAR_DEL_RIO,CT_CUB
ADM2_CUB_PINAR_DEL_RIO_SAN_JUAN_Y_MARTINEZ,San Juan y Martínez,ADM1_CUB_PINAR_DEL_RIO,CT_CUB
ADM2_CUB_PINAR_DEL_RIO_SAN_LUIS,San Luis,ADM1_CUB_PINAR_DEL_RIO,CT_CUB
ADM2_CUB_PINAR_DEL_RIO_SANDINO,Sandino,ADM1_CUB_PINAR_DEL_RIO,CT_CUB
ADM2_CUB_PINAR_DEL_RIO_VINALES,Viñales,ADM1_CUB_PINAR_DEL_RIO,CT_CUB
ADM2_CUB_SANCTI_SPIRITUS_CABAIGUAN,Cabaiguán,ADM1_CUB_SANCTI_SPIRITUS,CT_CUB
ADM2_CUB_SANCTI_SPIRITUS_FOMENTO,Fomento,ADM1_CUB_SANCTI_SPIRITUS,CT_CUB
ADM2_CUB_SANCTI_SPIRITUS_JATIBONICO,Jatibonico,ADM1_CUB_SANCTI_SPIRITUS,CT_CUB
ADM2_CUB_SANCTI_SPIRITUS_LA_SIERPE,La Sierpe,ADM1_CUB_SANCTI_SPIRITUS,CT_CUB
ADM2_CUB_SANCTI_SPIRITUS_SANCTI_SPIRITUS,Sancti Spíritus,ADM1_CUB_SANCTI_SPIRITUS,CT_CUB
ADM2_CUB_SANCTI_SPIRITUS_TAGUASCO,Taguasco,ADM1_CUB_SANCTI_SPIRITUS,CT_CUB
ADM2_CUB_SANCTI_SPIRITUS_TRINIDAD,Trinidad,ADM1_CUB_SANCTI_SPIRITUS,CT_CUB
ADM2_CUB_SANCTI_SPIRITUS_YAGUAJAY,Yaguajay,ADM1_CUB_SANCTI_SPIRITUS,CT_CUB
ADM2_CUB_SANTIAGO_DE_CUBA_CONTRAMAESTRE,Contramaestre,ADM1_CUB_SANTIAGO_DE_CUBA,CT_CUB
ADM2_CUB_SANTIAGO_DE_CUBA_GUAMA,Guamá,ADM1_CUB_SANTIAGO_DE_CUBA,CT_CUB
ADM2_CUB_SANTIAGO_DE_CUBA_MELLA,Mella,ADM1_CUB_SANTIAGO_DE_CUBA,CT_CUB
ADM2_CUB_SANTIAGO_DE_CUBA_PALMA_SORIANO,Palma Soriano,ADM1_CUB_SANTIAGO_DE_CUBA,CT_CUB
ADM2_CUB_SANTIAGO_DE_CUBA_SAN_LUIS,San Luis,ADM1_CUB_SANTIAGO_DE_CUBA,CT_CUB
ADM2_CUB_SANTIAGO_DE_CUBA_SANTIAGO_DE_CUBA,Santiago de Cuba,ADM1_CUB_SANTIAGO_DE_CUBA,CT_CUB
ADM2_CUB_SANTIAGO_DE_CUBA_SEGUNDO_FRENTE,Segundo Frente,ADM1_CUB_SANTIAGO_DE_CUBA,CT_CUB
ADM2_CUB_SANTIAGO_DE_CUBA_SONGO_LA_MAYA,Songo-La Maya,ADM1_CUB_SANTIAGO_DE_CUBA,CT_CUB
ADM2_CUB_SANTIAGO_DE_CUBA_TERCER_FRENTE,Tercer Frente,ADM1_CUB_SANTIAGO_DE_CUBA,CT_CUB
ADM2_CUB_VILLA_CLARA_CAIBARIEN,Caibarién,ADM1_CUB_VILLA_CLARA,CT_CUB
ADM2_CUB_VILLA_CLARA_CAMAJUANI,Camajuaní,ADM1_CUB_VILLA_CLARA,CT_CUB
ADM2_CUB_VILLA_CLARA_CIFUENTES,Cifuentes,ADM1_CUB_VILLA_CLARA,CT_CUB
ADM2_CUB_VILLA_CLARA_CORRALILLO,Corralillo,ADM1_CUB_VILLA_CLARA,CT_CUB
ADM2_CUB_VILLA_CLARA_ENCRUCIJADA,Encrucijada,ADM1_CUB_VILLA_CLARA,CT_CUB
ADM2_CUB_VILLA_CLARA_MANICARAGUA,Manicaragua,ADM1_CUB_VILLA_CLARA,CT_CUB
ADM2_CUB_VILLA_CLARA_PLACETAS,Placetas,ADM1_CUB_VILLA_CLARA,CT_CUB
ADM2_CUB_VILLA_CLARA_QUEMADO_DE_GUINES,Quemado de Güines,ADM1_CUB_VILLA_CLARA,CT_CUB
ADM2_CUB_VILLA_CLARA_RANCHUELO,Ranchuelo,ADM1_CUB_VILLA_CLARA,CT_CUB
ADM2_CUB_VILLA_CLARA_REMEDIOS,Remedios,ADM1_CUB_VILLA_CLARA,CT_CUB
ADM2_CUB_VILLA_CLARA_SAGUA_LA_GRANDE,Sagua la Grande,ADM1_CUB_VILLA_CLARA,CT_CUB
ADM2_CUB_VILLA_CLARA_SANTA_CLARA,Santa Clara,ADM1_CUB_VILLA_CLARA,CT_CUB
ADM2_CUB_VILLA_CLARA_SANTO_DOMINGO,Santo Domingo,ADM1_CUB_VILLA_CLARA,CT_CUB
ADM2_DOM_AZUA_AZUA,Azua,ADM1_DOM_AZUA,CT_DOM
ADM2_DOM_AZUA_ESTEBANIA,Estebanía,ADM1_DOM_AZUA,CT_DOM
ADM2_DOM_AZUA_GUAYABAL,Guayabal,ADM1_DOM_AZUA,CT_DOM
ADM2_DOM_AZUA_LAS_CHARCAS,Las Charcas,ADM1_DOM_AZUA,CT_DOM
ADM2_DOM_AZUA_LAS_YAYAS_DE_VIAJAMA,Las Yayas de Viajama,ADM1_DOM_AZUA,CT_DOM
ADM2_DOM_AZUA_NUEVA_SABANA_YEGUA,Nueva Sabana Yegua,ADM1_DOM_AZUA,CT_DOM
ADM2_DOM_AZUA_PADRE_LAS_CASAS,Padre Las Casas,ADM1_DOM_AZUA,CT_DOM
ADM2_DOM_AZUA_PERALTA,Peralta,ADM1_DOM_AZUA,CT_DOM
ADM2_DOM_AZUA_PUEBLO_VIEJO,Pueblo Viejo,ADM1_DOM_AZUA,CT_DOM
ADM2_DOM_AZUA_SABANA_YEGUA,Sabana Yegua,ADM1_DOM_AZUA,CT_DOM
ADM2_DOM_AZUA_TABARA_ARRIBA,Tábara Arriba,ADM1_DOM_AZUA,CT_DOM
ADM2_DOM_BAORUCO_GALVAN,Galván,ADM1_DOM_BAORUCO,CT_DOM
ADM2_DOM_BAORUCO_LOS_RIOS,Los Ríos,ADM1_DOM_BAORUCO,CT_DOM
ADM2_DOM_BAORUCO_NEIBA,Neiba,ADM1_DOM_BAORUCO,CT_DOM
ADM2_DOM_BAORUCO_TAMAYO,Tamayo,ADM1_DOM_BAORUCO,CT_DOM
ADM2_DOM_BAORUCO_VILLA_JARAGUA,Villa Jaragua,ADM1_DOM_BAORUCO,CT_DOM
ADM2_DOM_BARAHONA_CABRAL,Cabral,ADM1_DOM_BARAHONA,CT_DOM
ADM2_DOM_BARAHONA_EL_PENON,El Peñón,ADM1_DOM_BARAHONA,CT_DOM
ADM2_DOM_BARAHONA_ENRIQUILLO,Enriquillo,ADM1_DOM_BARAHONA,CT_DOM
ADM2_DOM_BARAHONA_FUNDACION,Fundación,ADM1_DOM_BARAHONA,CT_DOM
ADM2_DOM_BARAHONA_JAQUIMEYES,Jaquimeyes,ADM1_DOM_BARAHONA,CT_DOM
ADM2_DOM_BARAHONA_LA_CIENAGA,La Ciénaga,ADM1_DOM_BARAHONA,CT_DOM
ADM2_DOM_BARAHONA_LAS_SALINAS,Las Salinas,ADM1_DOM_BARAHONA,CT_DOM
ADM2_DOM_BARAHONA_PARAISO,Paraíso,ADM1_DOM_BARAHONA,CT_DOM
ADM2_DOM_BARAHONA_POLO,Polo,ADM1_DOM_BARAHONA,CT_DOM
ADM2_DOM_BARAHONA_SANTA_CRUZ_DE_BARAHONA,Santa Cruz de Barahona,ADM1_DOM_BARAHONA,CT_DOM
ADM2_DOM_BARAHONA_VICENTE_NOBLE,Vicente Noble,ADM1_DOM_BARAHONA,CT_DOM
ADM2_DOM_DAJABON_DAJABON,Dajabón,ADM1_DOM_DAJABON,CT_DOM
ADM2_DOM_DAJABON_EL_PINO,El Pino,ADM1_DOM_DAJABON,CT_DOM
ADM2_DOM_DAJABON_LOMA_DE_CABRERA,Loma de Cabrera,ADM1_DOM_DAJABON,CT_DOM
ADM2_DOM_DAJABON_PARTIDO,Partido,ADM1_DOM_DAJABON,CT_DOM
ADM2_DOM_DAJABON_RESTAURACION,Restauración,ADM1_DOM_DAJABON,CT_DOM
ADM2_DOM_DISTRITO_NACIONAL_SANTO_DOMINGO_DE_GUZMAN,Santo Domingo de Guzmán,ADM1_DOM_DISTRITO_NACIONAL,CT_DOM
ADM2_DOM_DUARTE_ARENOSO,Arenoso,ADM1_DOM_DUARTE,CT_DOM
ADM2_DOM_DUARTE_CASTILLO,Castillo,ADM1_DOM_DUARTE,CT_DOM
ADM2_DOM_DUARTE_EUGENIO_MARIA_DE_HOSTOS,Eugenio María de Hostos,ADM1_DOM_DUARTE,CT_DOM
ADM2_DOM_DUARTE_LAS_GUARANAS,Las Guáranas,ADM1_DOM_DUARTE,CT_DOM
ADM2_DOM_DUARTE_PIMENTEL,Pimentel,ADM1_DOM_DUARTE,CT_DOM
ADM2_DOM_DUARTE_SAN_FRANCISCO_DE_MACORIS,San Francisco de Macorís,ADM1_DOM_DUARTE,CT_DOM
ADM2_DOM_DUARTE_VILLA_RIVA,Villa Riva,ADM1_DOM_DUARTE,CT_DOM
ADM2_DOM_ELIAS_PINA_BANICA,Bánica,ADM1_DOM_ELIAS_PINA,CT_DOM
ADM2_DOM_ELIAS_PINA_COMENDADOR,Comendador,ADM1_DOM_ELIAS_PINA,CT_DOM
ADM2_DOM_ELIAS_PINA_EL_LLANO,El Llano,ADM1_DOM_ELIAS_PINA,CT_DOM
ADM2_DOM_ELIAS_PINA_HONDO_VALLE,Hondo Valle,ADM1_DOM_ELIAS_PINA,CT_DOM
ADM2_DOM_ELIAS_PINA_JUAN_SANTIAGO,Juan Santiago,ADM1_DOM_ELIAS_PINA,CT_DOM
ADM2_DOM_ELIAS_PINA_PEDRO_SANTANA,Pedro Santana,ADM1_DOM_ELIAS_PINA,CT_DOM
ADM2_DOM_EL_SEIBO_MICHES,Miches,ADM1_DOM_EL_SEIBO,CT_DOM
ADM2_DOM_EL_SEIBO_SANTA_CRUZ_DE_EL_SEIBO,Santa Cruz de El Seibo,ADM1_DOM_EL_SEIBO,CT_DOM
ADM2_DOM_ESPAILLAT_CAYETANO_GERMOSEN,Cayetano Germosén,ADM1_DOM_ESPAILLAT,CT_DOM
ADM2_DOM_ESPAILLAT_GASPAR_HERNANDEZ,Gaspar Hernández,ADM1_DOM_ESPAILLAT,CT_DOM
ADM2_DOM_ESPAILLAT_JAMAO_AL_NORTE,Jamao al Norte,ADM1_DOM_ESPAILLAT,CT_DOM
ADM2_DOM_ESPAILLAT_MOCA,Moca,ADM1_DOM_ESPAILLAT,CT_DOM
ADM2_DOM_ESPAILLAT_SAN_VICTOR,San Víctor,ADM1_DOM_ESPAILLAT,CT_DOM
ADM2_DOM_HATO_MAYOR_EL_VALLE,El Valle,ADM1_DOM_HATO_MAYOR,CT_DOM
ADM2_DOM_HATO_MAYOR_HATO_MAYOR_DEL_REY,Hato Mayor del Rey,ADM1_DOM_HATO_MAYOR,CT_DOM
ADM2_DOM_HATO_MAYOR_SABANA_DE_LA_MAR,Sabana de la Mar,ADM1_DOM_HATO_MAYOR,CT_DOM
ADM2_DOM_HERMANAS_MIRABAL_SALCEDO,Salcedo,ADM1_DOM_HERMANAS_MIRABAL,CT_DOM
ADM2_DOM_HERMANAS_MIRABAL_TENARES,Tenares,ADM1_DOM_HERMANAS_MIRABAL,CT_DOM
ADM2_DOM_HERMANAS_MIRABAL_VILLA_TAPIA,Villa Tapia,ADM1_DOM_HERMANAS_MIRABAL,CT_DOM
ADM2_DOM_INDEPENDENCIA_CRISTOBAL,Cristóbal,ADM1_DOM_INDEPENDENCIA,CT_DOM
ADM2_DOM_INDEPENDENCIA_DUVERGE,Duvergé,ADM1_DOM_INDEPENDENCIA,CT_DOM
ADM2_DOM_INDEPENDENCIA_JIMANI,Jimaní,ADM1_DOM_INDEPENDENCIA,CT_DOM
ADM2_DOM_INDEPENDENCIA_LA_DESCUBIERTA,La Descubierta,ADM1_DOM_INDEPENDENCIA,CT_DOM
