admin_level_2_id,admin_level_2_name,admin_level_1_id,country_id
ADM2_DOM_INDEPENDENCIA_MELLA,Mella,ADM1_DOM_INDEPENDENCIA,CT_DOM
ADM2_DOM_INDEPENDENCIA_POSTRER_RIO,Postrer Río,ADM1_DOM_INDEPENDENCIA,CT_DOM
ADM2_DOM_LA_ALTAGRACIA_HIGUEY,Higüey,ADM1_DOM_LA_ALTAGRACIA,CT_DOM
ADM2_DOM_LA_ALTAGRACIA_SAN_RAFAEL_DEL_YUMA,San Rafael del Yuma,ADM1_DOM_LA_ALTAGRACIA,CT_DOM
ADM2_DOM_LA_ROMANA_GUAYMATE,Guaymate,ADM1_DOM_LA_ROMANA,CT_DOM
ADM2_DOM_LA_ROMANA_LA_ROMANA,La Romana,ADM1_DOM_LA_ROMANA,CT_DOM
ADM2_DOM_LA_ROMANA_VILLA_HERMOSA,Villa Hermosa,ADM1_DOM_LA_ROMANA,CT_DOM
ADM2_DOM_LA_VEGA_CONCEPCION_DE_LA_VEGA,Concepción de la Vega,ADM1_DOM_LA_VEGA,CT_DOM
ADM2_DOM_LA_VEGA_CONSTANZA,Constanza,ADM1_DOM_LA_VEGA,CT_DOM
ADM2_DOM_LA_VEGA_JARABACOA,Jarabacoa,ADM1_DOM_LA_VEGA,CT_DOM
ADM2_DOM_LA_VEGA_JIMA_ABAJO,Jima Abajo,ADM1_DOM_LA_VEGA,CT_DOM
ADM2_DOM_MARIA_TRINIDAD_SANCHEZ_CABRERA,Cabrera,ADM1_DOM_MARIA_TRINIDAD_SANCHEZ,CT_DOM
ADM2_DOM_MARIA_TRINIDAD_SANCHEZ_EL_FACTOR,El Factor,ADM1_DOM_MARIA_TRINIDAD_SANCHEZ,CT_DOM
ADM2_DOM_MARIA_TRINIDAD_SANCHEZ_NAGUA,Nagua,ADM1_DOM_MARIA_TRINIDAD_SANCHEZ,CT_DOM
ADM2_DOM_MARIA_TRINIDAD_SANCHEZ_RIO_SAN_JUAN,Río San Juan,ADM1_DOM_MARIA_TRINIDAD_SANCHEZ,CT_DOM
ADM2_DOM_MONSENOR_NOUEL_BONAO,Bonao,ADM1_DOM_MONSENOR_NOUEL,CT_DOM
ADM2_DOM_MONSENOR_NOUEL_MAIMON,Maimón,ADM1_DOM_MONSENOR_NOUEL,CT_DOM
ADM2_DOM_MONSENOR_NOUEL_PIEDRA_BLANCA,Piedra Blanca,ADM1_DOM_MONSENOR_NOUEL,CT_DOM
ADM2_DOM_MONTE_CRISTI_CASTANUELAS,Castañuelas,ADM1_DOM_MONTE_CRISTI,CT_DOM
ADM2_DOM_MONTE_CRISTI_GUAYUBIN,Guayubín,ADM1_DOM_MONTE_CRISTI,CT_DOM
ADM2_DOM_MONTE_CRISTI_LAS_MATAS_DE_SANTA_CRUZ,Las Matas de Santa Cruz,ADM1_DOM_MONTE_CRISTI,CT_DOM
ADM2_DOM_MONTE_CRISTI_PEPILLO_SALCEDO,Pepillo Salcedo,ADM1_DOM_MONTE_CRISTI,CT_DOM
ADM2_DOM_MONTE_CRISTI_SAN_FERNANDO_DE_MONTE_CRISTI,San Fernando de Monte Cristi,ADM1_DOM_MONTE_CRISTI,CT_DOM
ADM2_DOM_MONTE_CRISTI_VILLA_VASQUEZ,Villa Vásquez,ADM1_DOM_MONTE_CRISTI,CT_DOM
ADM2_DOM_MONTE_PLATA_BAYAGUANA,Bayaguana,ADM1_DOM_MONTE_PLATA,CT_DOM
ADM2_DOM_MONTE_PLATA_MONTE_PLATA,Monte Plata,ADM1_DOM_MONTE_PLATA,CT_DOM
ADM2_DOM_MONTE_PLATA_PERALVILLO,Peralvillo,ADM1_DOM_MONTE_PLATA,CT_DOM
ADM2_DOM_MONTE_PLATA_SABANA_GRANDE_DE_BOYA,Sabana Grande de Boyá,ADM1_DOM_MONTE_PLATA,CT_DOM
ADM2_DOM_MONTE_PLATA_YAMASA,Yamasá,ADM1_DOM_MONTE_PLATA,CT_DOM
ADM2_DOM_PEDERNALES_OVIEDO,Oviedo,ADM1_DOM_PEDERNALES,CT_DOM
ADM2_DOM_PEDERNALES_PEDERNALES,Pedernales,ADM1_DOM_PEDERNALES,CT_DOM
ADM2_DOM_PERAVIA_BANI,Baní,ADM1_DOM_PERAVIA,CT_DOM
ADM2_DOM_PERAVIA_MATANZAS,Matanzas,ADM1_DOM_PERAVIA,CT_DOM
ADM2_DOM_PERAVIA_NIZAO,Nizao,ADM1_DOM_PERAVIA,CT_DOM
ADM2_DOM_PUERTO_PLATA_ALTAMIRA,Altamira,ADM1_DOM_PUERTO_PLATA,CT_DOM
ADM2_DOM_PUERTO_PLATA_GUANANICO,Guananico,ADM1_DOM_PUERTO_PLATA,CT_DOM
ADM2_DOM_PUERTO_PLATA_IMBERT,Imbert,ADM1_DOM_PUERTO_PLATA,CT_DOM
ADM2_DOM_PUERTO_PLATA_LOS_HIDALGOS,Los Hidalgos,ADM1_DOM_PUERTO_PLATA,CT_DOM
ADM2_DOM_PUERTO_PLATA_LUPERON,Luperón,ADM1_DOM_PUERTO_PLATA,CT_DOM
ADM2_DOM_PUERTO_PLATA_PUERTO_PLATA,Puerto Plata,ADM1_DOM_PUERTO_PLATA,CT_DOM
ADM2_DOM_PUERTO_PLATA_SOSUA,Sosúa,ADM1_DOM_PUERTO_PLATA,CT_DOM
ADM2_DOM_PUERTO_PLATA_VILLA_ISABELA,Villa Isabela,ADM1_DOM_PUERTO_PLATA,CT_DOM
ADM2_DOM_PUERTO_PLATA_VILLA_MONTELLANO,Villa Montellano,ADM1_DOM_PUERTO_PLATA,CT_DOM
ADM2_DOM_SAMANA_LAS_TERRENAS,Las Terrenas,ADM1_DOM_SAMANA,CT_DOM
ADM2_DOM_SAMANA_SANTA_BARBARA_DE_SAMANA,Santa Bárbara de Samaná,ADM1_DOM_SAMANA,CT_DOM
ADM2_DOM_SAMANA_SANCHEZ,Sánchez,ADM1_DOM_SAMANA,CT_DOM
ADM2_DOM_SANCHEZ_RAMIREZ_CEVICOS,Cevicos,ADM1_DOM_SANCHEZ_RAMIREZ,CT_DOM
ADM2_DOM_SANCHEZ_RAMIREZ_COTUI,Cotuí,ADM1_DOM_SANCHEZ_RAMIREZ,CT_DOM
ADM2_DOM_SANCHEZ_RAMIREZ_FANTINO,Fantino,ADM1_DOM_SANCHEZ_RAMIREZ,CT_DOM
ADM2_DOM_SANCHEZ_RAMIREZ_LA_MATA,La Mata,ADM1_DOM_SANCHEZ_RAMIREZ,CT_DOM
ADM2_DOM_SANTIAGO_BAITOA,Baitoa,ADM1_DOM_SANTIAGO,CT_DOM
ADM2_DOM_SANTIAGO_JANICO,Jánico,ADM1_DOM_SANTIAGO,CT_DOM
ADM2_DOM_SANTIAGO_LICEY_AL_MEDIO,Licey al Medio,ADM1_DOM_SANTIAGO,CT_DOM
ADM2_DOM_SANTIAGO_PUNAL,Puñal,ADM1_DOM_SANTIAGO,CT_DOM
ADM2_DOM_SANTIAGO_SABANA_IGLESIA,Sabana Iglesia,ADM1_DOM_SANTIAGO,CT_DOM
ADM2_DOM_SANTIAGO_SAN_JOSE_DE_LAS_MATAS,San José de las Matas,ADM1_DOM_SANTIAGO,CT_DOM
ADM2_DOM_SANTIAGO_SANTIAGO_DE_LOS_CABALLEROS,Santiago de los Caballeros,ADM1_DOM_SANTIAGO,CT_DOM
ADM2_DOM_SANTIAGO_TAMBORIL,Tamboril,ADM1_DOM_SANTIAGO,CT_DOM
ADM2_DOM_SANTIAGO_VILLA_BISONO,Villa Bisonó,ADM1_DOM_SANTIAGO,CT_DOM
ADM2_DOM_SANTIAGO_VILLA_GONZALEZ,Villa González,ADM1_DOM_SANTIAGO,CT_DOM
ADM2_DOM_SANTIAGO_RODRIGUEZ_MONCION,Monción,ADM1_DOM_SANTIAGO_RODRIGUEZ,CT_DOM
ADM2_DOM_SANTIAGO_RODRIGUEZ_SAN_IGNACIO_DE_SABANETA,San Ignacio de Sabaneta,ADM1_DOM_SANTIAGO_RODRIGUEZ,CT_DOM
ADM2_DOM_SANTIAGO_RODRIGUEZ_VILLA_LOS_ALMACIGOS,Villa Los Almácigos,ADM1_DOM_SANTIAGO_RODRIGUEZ,CT_DOM
ADM2_DOM_SANTO_DOMINGO_BOCA_CHICA,Boca Chica,ADM1_DOM_SANTO_DOMINGO,CT_DOM
ADM2_DOM_SANTO_DOMINGO_LOS_ALCARRIZOS,Los Alcarrizos,ADM1_DOM_SANTO_DOMINGO,CT_DOM
ADM2_DOM_SANTO_DOMINGO_PEDRO_BRAND,Pedro Brand,ADM1_DOM_SANTO_DOMINGO,CT_DOM
ADM2_DOM_SANTO_DOMINGO_SAN_ANTONIO_DE_GUERRA,San Antonio de Guerra,ADM1_DOM_SANTO_DOMINGO,CT_DOM
ADM2_DOM_SANTO_DOMINGO_SANTO_DOMINGO_ESTE,Santo Domingo Este,ADM1_DOM_SANTO_DOMINGO,CT_DOM
ADM2_DOM_SANTO_DOMINGO_SANTO_DOMINGO_NORTE,Santo Domingo Norte,ADM1_DOM_SANTO_DOMINGO,CT_DOM
ADM2_DOM_SANTO_DOMINGO_SANTO_DOMINGO_OESTE,Santo Domingo Oeste,ADM1_DOM_SANTO_DOMINGO,CT_DOM
ADM2_DOM_SAN_CRISTOBAL_BAJOS_DE_HAINA,Bajos de Haina,ADM1_DOM_SAN_CRISTOBAL,CT_DOM
ADM2_DOM_SAN_CRISTOBAL_CAMBITA_GARABITOS,Cambita Garabitos,ADM1_DOM_SAN_CRISTOBAL,CT_DOM
ADM2_DOM_SAN_CRISTOBAL_LOS_CACAOS,Los Cacaos,ADM1_DOM_SAN_CRISTOBAL,CT_DOM
ADM2_DOM_SAN_CRISTOBAL_SABANA_GRANDE_DE_PALENQUE,Sabana Grande de Palenque,ADM1_DOM_SAN_CRISTOBAL,CT_DOM
ADM2_DOM_SAN_CRISTOBAL_SAN_CRISTOBAL,San Cristóbal,ADM1_DOM_SAN_CRISTOBAL,CT_DOM
ADM2_DOM_SAN_CRISTOBAL_SAN_GREGORIO_DE_NIGUA,San Gregorio de Nigua,ADM1_DOM_SAN_CRISTOBAL,CT_DOM
ADM2_DOM_SAN_CRISTOBAL_SAN_GREGORIO_DE_YAGUATE,San Gregorio de Yaguate,ADM1_DOM_SAN_CRISTOBAL,CT_DOM
ADM2_DOM_SAN_CRISTOBAL_VILLA_ALTAGRACIA,Villa Altagracia,ADM1_DOM_SAN_CRISTOBAL,CT_DOM
ADM2_DOM_SAN_JOSE_DE_OCOA_RANCHO_ARRIBA,Rancho Arriba,ADM1_DOM_SAN_JOSE_DE_OCOA,CT_DOM
ADM2_DOM_SAN_JOSE_DE_OCOA_SABANA_LARGA,Sabana Larga,ADM1_DOM_SAN_JOSE_DE_OCOA,CT_DOM
ADM2_DOM_SAN_JOSE_DE_OCOA_SAN_JOSE_DE_OCOA,San José de Ocoa,ADM1_DOM_SAN_JOSE_DE_OCOA,CT_DOM
ADM2_DOM_SAN_JUAN_BOHECHIO,Bohechío,ADM1_DOM_SAN_JUAN,CT_DOM
ADM2_DOM_SAN_JUAN_EL_CERCADO,El Cercado,ADM1_DOM_SAN_JUAN,CT_DOM
ADM2_DOM_SAN_JUAN_JUAN_DE_HERRERA,Juan de Herrera,ADM1_DOM_SAN_JUAN,CT_DOM
ADM2_DOM_SAN_JUAN_LAS_MATAS_DE_FARFAN,Las Matas de Farfán,ADM1_DOM_SAN_JUAN,CT_DOM
ADM2_DOM_SAN_JUAN_SAN_JUAN_DE_LA_MAGUANA,San Juan de la Maguana,ADM1_DOM_SAN_JUAN,CT_DOM
ADM2_DOM_SAN_JUAN_VALLEJUELO,Vallejuelo,ADM1_DOM_SAN_JUAN,CT_DOM
ADM2_DOM_SAN_PEDRO_DE_MACORIS_CONSUELO,Consuelo,ADM1_DOM_SAN_PEDRO_DE_MACORIS,CT_DOM
ADM2_DOM_SAN_PEDRO_DE_MACORIS_GUAYACANES,Guayacanes,ADM1_DOM_SAN_PEDRO_DE_MACORIS,CT_DOM
ADM2_DOM_SAN_PEDRO_DE_MACORIS_QUISQUEYA,Quisqueya,ADM1_DOM_SAN_PEDRO_DE_MACORIS,CT_DOM
ADM2_DOM_SAN_PEDRO_DE_MACORIS_RAMON_SANTANA,Ramón Santana,ADM1_DOM_SAN_PEDRO_DE_MACORIS,CT_DOM
ADM2_DOM_SAN_PEDRO_DE_MACORIS_SAN_JOSE_DE_LOS_LLANOS,San José de los Llanos,ADM1_DOM_SAN_PEDRO_DE_MACORIS,CT_DOM
ADM2_DOM_SAN_PEDRO_DE_MACORIS_SAN_PEDRO_DE_MACORIS,San Pedro de Macorís,ADM1_DOM_SAN_PEDRO_DE_MACORIS,CT_DOM
ADM2_DOM_VALVERDE_ESPERANZA,Esperanza,ADM1_DOM_VALVERDE,CT_DOM
ADM2_DOM_VALVERDE_LAGUNA_SALADA,Laguna Salada,ADM1_DOM_VALVERDE,CT_DOM
ADM2_DOM_VALVERDE_SANTA_CRUZ_DE_MAO,Santa Cruz de Mao,ADM1_DOM_VALVERDE,CT_DOM
ADM2_ESP_ANDALUSIA_ALMERIA,Almería,ADM1_ESP_ANDALUSIA,CT_ESP
ADM2_ESP_ANDALUSIA_CADIZ,Cádiz,ADM1_ESP_ANDALUSIA,CT_ESP
ADM2_ESP_ANDALUSIA_CORDOBA,Córdoba,ADM1_ESP_ANDALUSIA,CT_ESP
ADM2_ESP_ANDALUSIA_GRANADA,Granada,ADM1_ESP_ANDALUSIA,CT_ESP
ADM2_ESP_ANDALUSIA_HUELVA,Huelva,ADM1_ESP_ANDALUSIA,CT_ESP
ADM2_ESP_ANDALUSIA_JAEN,Jaén,ADM1_ESP_ANDALUSIA,CT_ESP
ADM2_ESP_ANDALUSIA_MALAGA,Málaga,ADM1_ESP_ANDALUSIA,CT_ESP
ADM2_ESP_ANDALUSIA_SEVILLE,Seville,ADM1_ESP_ANDALUSIA,CT_ESP
ADM2_ESP_BASQUE_COUNTRY_BISCAY,Biscay,ADM1_ESP_BASQUE_COUNTRY,CT_ESP
ADM2_ESP_BASQUE_COUNTRY_GIPUZKOA,Gipuzkoa,ADM1_ESP_BASQUE_COUNTRY,CT_ESP
ADM2_ESP_BASQUE_COUNTRY_ALAVA,Álava,ADM1_ESP_BASQUE_COUNTRY,CT_ESP
ADM2_ESP_CANARY_ISLANDS_LAS_PALMAS,Las Palmas,ADM1_ESP_CANARY_ISLANDS,CT_ESP
ADM2_ESP_CANARY_ISLANDS_SANTA_CRUZ_DE_TENERIFE,Santa Cruz de Tenerife,ADM1_ESP_CANARY_ISLANDS,CT_ESP
ADM2_ESP_CATALONIA_BARCELONA,Barcelona,ADM1_ESP_CATALONIA,CT_ESP
ADM2_ESP_CATALONIA_GIRONA,Girona,ADM1_ESP_CATALONIA,CT_ESP
ADM2_ESP_CATALONIA_LLEIDA,Lleida,ADM1_ESP_CATALONIA,CT_ESP
ADM2_ESP_CATALONIA_TARRAGONA,Tarragona,ADM1_ESP_CATALONIA,CT_ESP
ADM2_ESP_COMMUNITY_OF_MADRID_MADRID,Madrid,ADM1_ESP_COMMUNITY_OF_MADRID,CT_ESP
ADM2_ESP_VALENCIAN_COMMUNITY_ALICANTE,Alicante,ADM1_ESP_VALENCIAN_COMMUNITY,CT_ESP
ADM2_ESP_VALENCIAN_COMMUNITY_CASTELLON,Castellón,ADM1_ESP_VALENCIAN_COMMUNITY,CT_ESP
ADM2_ESP_VALENCIAN_COMMUNITY_VALENCIA,Valencia,ADM1_ESP_VALENCIAN_COMMUNITY,CT_ESP
ADM2_GAB_ESTUAIRE_KOMO,Komo,ADM1_GAB_ESTUAIRE,CT_GAB
ADM2_GAB_ESTUAIRE_KOMO_MONDAH,Komo-Mondah,ADM1_GAB_ESTUAIRE,CT_GAB
ADM2_GAB_ESTUAIRE_KOMO_OCEAN,Komo-Océan,ADM1_GAB_ESTUAIRE,CT_GAB
ADM2_GAB_ESTUAIRE_LIBREVILLE,Libreville,ADM1_GAB_ESTUAIRE,CT_GAB
ADM2_GAB_ESTUAIRE_NOYA,Noya,ADM1_GAB_ESTUAIRE,CT_GAB
ADM2_GAB_HAUT_OGOOUE_BAYI_BRIKOLO,Bayi-Brikolo,ADM1_GAB_HAUT_OGOOUE,CT_GAB
ADM2_GAB_HAUT_OGOOUE_DJOUE,Djoue,ADM1_GAB_HAUT_OGOOUE,CT_GAB
ADM2_GAB_HAUT_OGOOUE_DJOUOURI_AGUILLI,Djououri-Aguilli,ADM1_GAB_HAUT_OGOOUE,CT_GAB
ADM2_GAB_HAUT_OGOOUE_LEBOUMBI_LEYOU,Leboumbi-Leyou,ADM1_GAB_HAUT_OGOOUE,CT_GAB
ADM2_GAB_HAUT_OGOOUE_LEKOKO,Lekoko,ADM1_GAB_HAUT_OGOOUE,CT_GAB
ADM2_GAB_HAUT_OGOOUE_LEKONI_LEKORI,Lekoni-Lekori,ADM1_GAB_HAUT_OGOOUE,CT_GAB
ADM2_GAB_HAUT_OGOOUE_LEKABI_LEWOLO,Lékabi-Léwolo,ADM1_GAB_HAUT_OGOOUE,CT_GAB
ADM2_GAB_HAUT_OGOOUE_MPASSA,Mpassa,ADM1_GAB_HAUT_OGOOUE,CT_GAB
ADM2_GAB_HAUT_OGOOUE_OGOOUE_LETILI,Ogooué-Létili,ADM1_GAB_HAUT_OGOOUE,CT_GAB
ADM2_GAB_HAUT_OGOOUE_PLATEAUX,Plateaux,ADM1_GAB_HAUT_OGOOUE,CT_GAB
ADM2_GAB_HAUT_OGOOUE_SEBE_BRIKOLO,Sebe-Brikolo,ADM1_GAB_HAUT_OGOOUE,CT_GAB
ADM2_GAB_MOYEN_OGOOUE_ABANGA_BIGNE,Abanga-Bigne,ADM1_GAB_MOYEN_OGOOUE,CT_GAB
ADM2_GAB_MOYEN_OGOOUE_OGOOUE_ET_DES_LACS,Ogooué et des Lacs,ADM1_GAB_MOYEN_OGOOUE,CT_GAB
ADM2_GAB_NGOUNIE_BOUMI_LOUETSI,Boumi-Louetsi,ADM1_GAB_NGOUNIE,CT_GAB
ADM2_GAB_NGOUNIE_DOLA,Dola,ADM1_GAB_NGOUNIE,CT_GAB
ADM2_GAB_NGOUNIE_DOUYA_ONOY,Douya-Onoy,ADM1_GAB_NGOUNIE,CT_GAB
ADM2_GAB_NGOUNIE_LOUETSI_BIBAKA,Louetsi-Bibaka,ADM1_GAB_NGOUNIE,CT_GAB
ADM2_GAB_NGOUNIE_LOUETSI_WANO,Louetsi-Wano,ADM1_GAB_NGOUNIE,CT_GAB
ADM2_GAB_NGOUNIE_MOUGALABA,Mougalaba,ADM1_GAB_NGOUNIE,CT_GAB
ADM2_GAB_NGOUNIE_NDOLOU,Ndolou,ADM1_GAB_NGOUNIE,CT_GAB
ADM2_GAB_NGOUNIE_OGOULOU,Ogoulou,ADM1_GAB_NGOUNIE,CT_GAB
ADM2_GAB_NGOUNIE_TSAMBA_MAGOTSI,Tsamba-Magotsi,ADM1_GAB_NGOUNIE,CT_GAB
ADM2_GAB_NYANGA_BASSE_BANIO,Basse-Banio,ADM1_GAB_NYANGA,CT_GAB
ADM2_GAB_NYANGA_DOUIGNI,Douigni,ADM1_GAB_NYANGA,CT_GAB
ADM2_GAB_NYANGA_DOUTSILA,Doutsila,ADM1_GAB_NYANGA,CT_GAB
ADM2_GAB_NYANGA_HAUTE_BANIO,Haute-Banio,ADM1_GAB_NYANGA,CT_GAB
ADM2_GAB_NYANGA_MONGO,Mongo,ADM1_GAB_NYANGA,CT_GAB
ADM2_GAB_NYANGA_MOUGOUTSI,Mougoutsi,ADM1_GAB_NYANGA,CT_GAB
ADM2_GAB_OGOOUE_IVINDO_IVINDO,Ivindo,ADM1_GAB_OGOOUE_IVINDO,CT_GAB
ADM2_GAB_OGOOUE_IVINDO_LOPE,Lopé,ADM1_GAB_OGOOUE_IVINDO,CT_GAB
ADM2_GAB_OGOOUE_IVINDO_MVOUNG,Mvoung,ADM1_GAB_OGOOUE_IVINDO,CT_GAB
ADM2_GAB_OGOOUE_IVINDO_ZADIE,Zadié,ADM1_GAB_OGOOUE_IVINDO,CT_GAB
ADM2_GAB_OGOOUE_LOLO_LOLO_BOUENGUIDI,Lolo-Bouenguidi,ADM1_GAB_OGOOUE_LOLO,CT_GAB
ADM2_GAB_OGOOUE_LOLO_LOMBO_BOUENGUIDI,Lombo-Bouenguidi,ADM1_GAB_OGOOUE_LOLO,CT_GAB
ADM2_GAB_OGOOUE_LOLO_MOULOUNDOU,Mouloundou,ADM1_GAB_OGOOUE_LOLO,CT_GAB
ADM2_GAB_OGOOUE_LOLO_OFFOUE_ONOYE,Offoué-Onoye,ADM1_GAB_OGOOUE_LOLO,CT_GAB
ADM2_GAB_OGOOUE_MARITIME_BENDJE,Bendjé,ADM1_GAB_OGOOUE_MARITIME,CT_GAB
ADM2_GAB_OGOOUE_MARITIME_ETIMBOUE,Etimboué,ADM1_GAB_OGOOUE_MARITIME,CT_GAB
ADM2_GAB_OGOOUE_MARITIME_NDOUGOU,Ndougou,ADM1_GAB_OGOOUE_MARITIME,CT_GAB
ADM2_GAB_WOLEU_NTEM_HAUT_KOMO,Haut-Komo,ADM1_GAB_WOLEU_NTEM,CT_GAB
ADM2_GAB_WOLEU_NTEM_HAUT_NTEM,Haut-Ntem,ADM1_GAB_WOLEU_NTEM,CT_GAB
ADM2_GAB_WOLEU_NTEM_NTEM,Ntem,ADM1_GAB_WOLEU_NTEM,CT_GAB
ADM2_GAB_WOLEU_NTEM_OKANO,Okano,ADM1_GAB_WOLEU_NTEM,CT_GAB
ADM2_GAB_WOLEU_NTEM_WOLEU,Woleu,ADM1_GAB_WOLEU_NTEM,CT_GAB
ADM2_GBR_ENGLAND_BERKSHIRE,Berkshire,ADM1_GBR_ENGLAND,CT_GBR
ADM2_GBR_ENGLAND_ESSEX,Essex,ADM1_GBR_ENGLAND,CT_GBR
ADM2_GBR_ENGLAND_GREATER_LONDON,Greater London,ADM1_GBR_ENGLAND,CT_GBR
ADM2_GBR_ENGLAND_GREATER_MANCHESTER,Greater Manchester,ADM1_GBR_ENGLAND,CT_GBR
ADM2_GBR_ENGLAND_HAMPSHIRE,Hampshire,ADM1_GBR_ENGLAND,CT_GBR
ADM2_GBR_ENGLAND_KENT,Kent,ADM1_GBR_ENGLAND,CT_GBR
ADM2_GBR_ENGLAND_LEICESTERSHIRE,Leicestershire,ADM1_GBR_ENGLAND,CT_GBR
ADM2_GBR_ENGLAND_MERSEYSIDE,Merseyside,ADM1_GBR_ENGLAND,CT_GBR
ADM2_GBR_ENGLAND_WEST_MIDLANDS,West Midlands,ADM1_GBR_ENGLAND,CT_GBR
ADM2_GBR_ENGLAND_WEST_YORKSHIRE,West Yorkshire,ADM1_GBR_ENGLAND,CT_GBR
ADM2_GBR_SCOTLAND_ABERDEEN_CITY,Aberdeen City,ADM1_GBR_SCOTLAND,CT_GBR
ADM2_GBR_SCOTLAND_CITY_OF_EDINBURGH,City of Edinburgh,ADM1_GBR_SCOTLAND,CT_GBR
ADM2_GBR_SCOTLAND_DUNDEE_CITY,Dundee City,ADM1_GBR_SCOTLAND,CT_GBR
ADM2_GBR_SCOTLAND_FIFE,Fife,ADM1_GBR_SCOTLAND,CT_GBR
ADM2_GBR_SCOTLAND_GLASGOW_CITY,Glasgow City,ADM1_GBR_SCOTLAND,CT_GBR
ADM2_GBR_WALES_CARDIFF,Cardiff,ADM1_GBR_WALES,CT_GBR
ADM2_GBR_WALES_NEWPORT,Newport,ADM1_GBR_WALES,CT_GBR
ADM2_GBR_WALES_SWANSEA,Swansea,ADM1_GBR_WALES,CT_GBR
ADM2_GBR_WALES_WREXHAM,Wrexham,ADM1_GBR_WALES,CT_GBR
ADM2_GHA_ASUNAFO_NORTH,Asunafo North,ADM1_GHA_AHAFO,CT_GHA
ADM2_GHA_ASUNAFO_SOUTH,Asunafo South,ADM1_GHA_AHAFO,CT_GHA
ADM2_GHA_ASUTIFI_NORTH,Asutifi North,ADM1_GHA_AHAFO,CT_GHA
ADM2_GHA_ASUTIFI_SOUTH,Asutifi South,ADM1_GHA_AHAFO,CT_GHA
ADM2_GHA_TANO_NORTH,Tano North,ADM1_GHA_AHAFO,CT_GHA
ADM2_GHA_TANO_SOUTH,Tano South,ADM1_GHA_AHAFO,CT_GHA
ADM2_GHA_ADANSI_ASOKWA,Adansi Asokwa,ADM1_GHA_ASHANTI,CT_GHA
ADM2_GHA_ADANSI_NORTH,Adansi North,ADM1_GHA_ASHANTI,CT_GHA
ADM2_GHA_ADANSI_SOUTH,Adansi South,ADM1_GHA_ASHANTI,CT_GHA
ADM2_GHA_AFIGYA_KWABRE_NORTH,Afigya-Kwabre North,ADM1_GHA_ASHANTI,CT_GHA
ADM2_GHA_AFIGYA_KWABRE_SOUTH,Afigya-Kwabre South,ADM1_GHA_ASHANTI,CT_GHA
ADM2_GHA_AHAFO_ANO_NORTH,Ahafo-Ano North,ADM1_GHA_ASHANTI,CT_GHA
ADM2_GHA_AHAFO_ANO_SOUTH_EAST,Ahafo-Ano South East,ADM1_GHA_ASHANTI,CT_GHA
ADM2_GHA_AHAFO_ANO_SOUTH_WEST,Ahafo-Ano South West,ADM1_GHA_ASHANTI,CT_GHA
ADM2_GHA_AKROFUOM,Akrofuom,ADM1_GHA_ASHANTI,CT_GHA
